image_no,r_knee_angle,l_knee_angle,l_foot_angle,r_foot_angle,r_ankle_angle,l_ankle_angle,l_hip_angle,r_hip_angle,r_shoulder_angle,l_shoulder_angle,label
588,161.817297668472,153.408737066505,117.331599165792,94.1290922085124,252.496226540526,272.2616952091,313.959907071882,73.7842216212898,85.881339919051,227.053362707189,1
589,161.674885824882,141.688892900571,103.210355010076,96.1973693734961,255.328882201629,282.087900047399,330.869364183074,60.5440665399016,92.4084501813061,229.229221364691,1
590,161.67630134021,141.692529993036,103.204959881203,95.3700366058082,254.502473564101,282.089167956049,323.079591723086,65.3526964562066,92.4096432303324,229.22955835705,1
591,163.667059889747,146.622981897084,119.483586907264,107.941593232361,255.519325481159,278.197634877919,326.052293437818,58.4604190234543,108.416461876809,232.123006374035,1
592,163.663746892395,146.627940819868,119.464014223243,107.950667707487,255.525600184955,278.185529714774,326.057848285336,58.469445075925,108.41522406824,232.128795776415,1
593,162.262797254433,146.542087054814,142.375705515113,104.549069223877,255.593326575279,281.859648633175,337.880046774529,69.871905101852,112.746709957522,237.905558740653,1
594,162.258049351297,146.544380860556,142.370946832185,108.009783224448,255.61053112342,281.850913718284,337.887459570462,69.8718352522812,112.747970859916,237.907954749365,1
595,154.571894069593,145.270195293271,128.066905207082,109.908830397675,256.49243910018,277.939645727695,266.207018100116,108.544278445052,114.389304444726,239.440804679368,1
596,154.571135640814,145.270242917357,128.070907565586,109.915816401404,256.493789251913,277.939125660093,263.085199314916,109.262650917573,114.376822378657,239.432220066033,1
597,163.214655930286,141.861648541132,115.916380368612,99.2769065509969,252.522806082016,273.196940528988,327.975343334234,59.766430323114,124.819175276144,240.907255925708,1
598,164.271129080611,140.947024159064,115.918514168328,99.2795038460647,252.523902001855,273.197272848656,286.208844445533,75.6946204121643,124.816803458495,240.908894276122,1
599,164.268520504802,140.94970784521,115.920673127164,99.2743603152766,252.519890607462,273.197559170261,286.169340948388,75.6999405602677,124.812195329824,240.905608234916,1
600,163.211468908817,140.952474776606,115.917794350462,99.2800161464666,252.523426584316,273.195208151676,286.125847890628,59.7356512911345,124.80867253236,240.906451362366,1
601,169.827546424785,128.380199972376,116.640738769748,98.3051926996629,249.692342381062,272.398262947969,282.492593861992,82.9632771388872,122.623182218858,243.416096912367,1
602,169.825745903218,128.382931883592,116.63652426585,98.3013968864983,249.688053760109,272.394792721856,282.489071917269,82.9704665333534,122.632212011573,243.42233069564,1
603,174.830241251362,127.386478559516,119.109347301737,123.382644752051,266.822063141671,266.24791138217,274.621654359682,81.9299370548312,112.309960838621,244.446346841488,1
604,174.832014626024,127.383947696944,119.115368791962,121.530724536854,264.960745293642,266.249857157058,274.632533604637,81.9294836261699,112.311631806914,244.449860950877,1
605,171.552430317923,123.607154898499,114.415106293732,77.2370792730468,248.674106582304,267.098851456784,268.184618062752,84.0964477550498,114.432247401671,246.817207478382,1
606,171.559766150765,122.039926362481,114.415644798009,77.2289329922968,248.662488723719,267.846855589915,269.008042507996,84.0926260949859,114.437187491575,246.821305848013,1
607,171.034447885322,124.875824807649,126.965888787005,104.97843379816,249.44411320675,271.936194530257,259.884142771095,80.3964249119862,100.396049297639,248.294452946411,1
608,171.02947553572,124.871281409839,126.974832218327,104.982546324518,249.447397456811,271.934256582454,259.887096498755,80.4020007174973,100.399077262726,248.295510098551,1
609,170.215519751033,127.475356582373,100.554096952866,102.838652698292,245.080642598282,263.700421076481,254.360596470325,75.6800745103198,83.420435522972,247.709467773096,1
610,170.21619548881,127.475354535296,100.553832398311,102.835556088577,245.083073304679,263.698143690015,254.36026089307,75.680317176413,83.4192356618362,247.709759458694,1
611,174.999818570853,132.051672479657,109.869602308032,101.897631569,239.348395055247,265.039428347805,240.304450604842,97.4303422214089,81.6816919419999,248.975734673549,1
612,213.852334136885,202.390815110837,248.6560309994,303.187816571218,129.533813278486,114.002392916196,257.952386689724,71.6766093305915,89.9681006108623,288.432090820064,1
613,199.405171083768,204.417276293939,248.641970529421,244.07510508563,121.147877554764,99.5674794121623,259.639795242418,72.089147370024,96.9621030136248,270.160233129329,1
614,199.391866420442,204.419401567236,253.490347060396,244.013557134578,121.149068354201,99.5516538604042,259.638310669858,72.0892072151214,99.1913189669741,272.865627218131,1
615,189.101173460375,211.749854418197,285.348494112187,281.800535873507,143.676091256535,144.463429365276,257.779518403034,72.2422372610437,105.626044937025,278.982488912282,1
616,189.096865160152,211.733315860848,285.366443389493,281.813506112326,143.687961727395,144.482608642736,257.818698030491,72.2049873205272,105.641246368449,279.01153395667,1
617,194.798954069565,215.351052116958,249.528673668634,336.675604890584,167.019472760784,117.359855931136,256.861157508344,65.1548135618324,112.308245960328,275.876069575475,1
618,194.79136952363,215.869295281253,267.034200432296,336.804809116719,167.097484343932,120.397490159745,256.859939642053,65.1588672312314,110.383155883754,275.875526488832,1
619,188.428688396755,215.806509500137,242.527446945571,292.42804198008,137.986851433488,101.498859964559,265.910545813337,88.7583137016907,116.662014063527,266.101627540315,1
620,188.435687086267,215.811693532212,242.513408227773,292.299411205937,137.898359142342,101.481357020539,265.907137079377,88.7517309742152,116.658361859893,266.093059148258,1
621,191.560109739414,209.684327600948,241.523907412592,298.97729335399,129.793765569334,103.289555775284,270.064330892127,79.8856511718345,118.532330160039,263.541727558677,1
622,191.558223154567,209.705410862272,241.528095550333,298.951628273029,129.779210260424,103.265026307058,270.046602234362,79.8780016012365,118.51798696966,263.526679644045,1
623,191.560338737524,209.705939595664,241.508987649488,298.909459825639,129.749400950877,103.247173628243,270.044846005918,79.872271306052,118.517875743467,263.522745908513,1
624,191.55915495179,209.71215275146,241.503579401893,298.902757633318,129.746517902886,103.239061042899,270.043031979305,79.8732939486315,118.516153239322,263.521048009598,1
625,199.978802174459,207.326127433367,296.313621288065,272.407286013949,107.537139202329,142.439619370442,269.365609681788,70.4936982154787,121.711158967155,261.19236072313,1
626,199.974614914408,207.287750824673,291.72137797796,272.456630898607,107.548028708563,137.833800571991,269.386782476941,70.4939321054103,121.709996161803,261.182779735724,1
627,209.543904319178,200.846186129621,227.499920436949,255.196722804228,104.147354838954,99.7240248944268,272.115745880813,70.1682167530699,126.258184022382,251.884508583373,1
628,209.541584279026,200.845635499538,233.807356849399,255.198278152639,104.166702106549,99.7439559765611,272.1206946039,70.176829490798,126.24982496283,251.874668379476,1
629,204.483453452428,258.217335116201,260.700546300887,238.034282123593,105.844351361742,112.933075263347,323.609496431929,146.155945776031,74.1724615219731,260.995043895135,1
630,202.056819604615,270.330575622031,265.856267238809,209.868518186925,104.317073865818,104.999781790189,45.2378333237514,239.666466153955,134.080497135583,218.982680019394,1
631,202.07129714083,267.759883450545,253.134579216754,209.886754583424,104.322006534993,102.17512999443,71.6155989957228,196.4694444124,134.034312709198,238.188906703878,1
632,212.532149637426,256.710725965695,262.649077246656,223.420583137403,105.035885250668,121.176577637904,55.1981543619627,238.246762902644,52.9375999995556,212.764744551527,1
633,212.529815956988,256.739886215342,262.655077860773,223.429810772333,105.036617531726,121.231637366257,55.2165886468472,238.292039174403,52.746852942271,124.154152719574,1
634,221.518791619191,245.071572562281,244.659339478723,249.692004132013,108.94866575775,109.294082007905,229.464401197447,72.5453752460333,50.8190658078915,284.320675283354,1
635,221.521376054312,245.083035590993,244.70439517641,249.686407630161,108.948932264808,109.298469831975,229.446474306772,72.5531105878849,50.769476669341,277.133720137019,1
636,228.706701303373,221.830416266813,264.670737053617,230.024180686817,101.478113114519,116.771917578426,223.570906098361,71.6435208274913,345.471787096288,132.722725244118,1
637,228.721858977289,221.822160544512,264.671285531879,229.995942965808,101.476648236987,116.764807445543,223.592146014253,71.6166480521773,345.556190992037,132.781566783174,1
638,229.044893534849,210.357984974091,231.217816063906,220.146445677185,94.4769060934099,93.0794856235972,35.8744463134025,236.748761316325,280.802359440416,141.704124939194,1
639,229.058699244961,210.362214728669,231.200665445722,220.112166646957,94.4987687504142,93.0623595996214,35.8627494423839,236.739897626894,280.776175880383,141.691215773236,1
640,234.615991463425,219.404032250318,241.397039816784,229.742673886422,93.3072473177429,91.7166176008575,37.8507693446783,261.25807016134,273.610602892453,122.416075898713,1
641,234.62522644634,218.802997521709,241.416208201297,229.736907961636,93.3311275141913,91.7254605087902,40.1795426671417,261.25556017798,273.602559156049,122.428214160226,1
642,234.622016563302,217.703859546359,241.404489608517,229.765396820734,93.3457876395269,91.7268149311824,30.4658099136231,261.241641880715,273.595722919133,122.435468293894,1
643,234.616049361469,218.804948829862,241.382752916387,229.749076144657,93.3431195454342,91.7079456683792,40.1896966527208,261.275162552158,273.599175194105,122.432134121251,1
644,234.648319806045,225.698713101662,260.058059755317,229.755104242908,93.3006720555172,100.213871817892,34.1803212607268,218.292730517291,272.926812088524,121.835171972482,1
645,234.656820199671,225.702115350297,260.039680984454,229.763353458934,93.3023371640483,100.193901468005,34.0481797524242,214.122986300772,272.923834619386,121.844147186419,1
646,231.695744662389,234.189588505124,231.103786277284,230.16152892473,95.0528696302827,93.2655416511569,219.486958871865,101.120240111922,264.26507412897,116.455035955527,1
647,231.687881230533,234.192642401132,231.1323246395,230.155995690576,95.0662787838865,93.2659208025982,219.508152949585,101.079578817654,264.262689551844,114.605654124322,1
648,219.25804926293,242.437733976116,245.233263461765,231.865457065361,102.304815590303,96.0037040121066,254.904023880705,66.9901494898205,286.081087019915,98.5976606601117,1
649,219.256861871776,243.499171001062,245.25770744126,233.16621207785,103.590871654708,96.0303659022115,239.212040844293,66.9951920972643,286.046797325542,98.6030905629639,1
650,216.322752472233,240.951268914111,282.57787479473,231.0435891452,103.937036705007,115.652729925393,252.434464094884,77.5821528498465,43.8561051139962,261.870375288614,1
651,216.318141518456,239.494936377689,274.098120953477,231.038741668082,103.897252624897,119.241798896873,252.445078818594,77.610781583227,83.4737701603101,239.60386596563,1
652,246.494225299988,211.019282245168,234.039455127147,271.987204786842,149.48931943106,89.2044531536189,254.353638371708,105.109902763402,85.4577702526651,275.046321826097,1
653,268.509429018165,212.752151834137,237.151388906062,282.261455462539,162.887568679177,91.0320660948258,245.899914983408,80.8963194285174,97.2355858626985,274.206652607961,1
654,284.32648263841,218.771191210461,248.869465252953,305.015226930204,159.777099836791,90.7588839970783,249.737480678476,41.2137224576902,115.418231368859,263.877141000737,1
655,284.327047205672,218.771938215158,248.868676076016,305.018446211603,159.779082351531,90.7591736360438,249.737677330151,41.2127738371834,115.422920338278,263.879038314439,1
656,203.622110822803,225.730765742574,242.463991801667,254.619838550193,105.111893463564,95.4805133330152,101.350100977792,260.524716630689,132.228481317731,244.776675101285,1
657,203.630632835885,225.729924461957,242.458169800142,254.614431245172,105.105295622314,95.4810634004401,101.336070882337,260.509853358503,132.231034925725,244.774238687496,1
658,182.642350219846,216.068077299546,242.571880921866,294.81980650418,161.57270951803,103.194327676468,94.881095052379,265.561270566744,143.940965647585,233.313797964569,1
659,182.644380434196,216.066064647059,242.567872046067,294.839403177053,161.577392067649,103.193503825634,94.8789615402874,265.566526983948,143.940340111794,233.311791226039,1
660,183.004964784993,213.808743304429,244.441449108428,296.611779296858,155.475191841226,106.549004614566,98.4883486227025,224.116752954152,147.817424576912,234.659761460329,1
661,183.008245649832,213.809552341737,244.444030027619,296.607981373437,155.470903433037,106.545970878943,98.4898640014317,224.1125681821,147.819950637795,234.661223997305,1
